,NewSID,time,longitudinal_dist_AV,LateralPosition_AV,localCoor_OrgLaneC,localCoor_tgtLaneC,localCoor_RoadLine,AV_x,AV_y,globalCoor_OrgLaneCx,globalCoor_OrgLaneCy,globalCoor_tgtLaneCx,globalCoor_tgtLaneCy,globalCoor_RoadLanex,globalCoor_RoadLaney,isGenLine,isAvgLC,isGenPointBetw
70,24,6.9991629123687735,76.73015506264271,-0.40829357403858874,1.8472678222348216,-1.8790274115648549,0.0,553.5202490930529,4962.871614834892,553.5346597201724,4960.616099489896,553.5108371511873,4964.342318567809,553.5227524391396,4962.463328935234,1,1,1
71,24,7.099151849746704,77.6336178275771,-0.4654683613266595,1.8474579747515028,-1.87875883378461,0.0,554.422769976954,4962.9346689246895,554.4374137377529,4960.621789256202,554.4137311243163,4964.347930656308,554.4261973360655,4962.469213181782,1,1,1
72,24,7.199134826660156,78.52612306638505,-0.5220030723631277,1.847906439400836,-1.8782679530680335,0.0,555.3151337745106,4962.997267785642,555.3301705415431,4960.627406047029,555.306626113588,4964.353506034879,555.3186836780694,4962.475276784052,1,1,1
73,24,7.299124002456665,79.4086668653873,-0.5772837920217008,1.8485959597393338,-1.8775700399421533,0.0,556.1967609690613,4963.0587713653495,556.2119304275632,4960.632939838645,556.1885222766185,4964.3590318859615,556.2012076224661,4962.481504699237,1,1,1
74,24,7.39910888671875,80.28025312629997,-0.632257609200685,1.8495114143286926,-1.8766769202951457,0.0,557.0677525181994,4963.1201120823325,557.083693134742,4960.638395230509,557.0594196404462,4964.364503818561,557.0727731553812,4962.487874407408,1,1,1
75,24,7.499096870422362,81.14187785445819,-0.6869272159231199,1.8506776331056025,-1.8755671933434392,0.0,557.9288790810324,4963.181315938568,557.9444589670551,4960.643760551479,557.9213179816584,4964.369932453563,557.9343761582594,4962.494410717946,1,1,1
76,24,7.599087953567505,81.99354098721324,-0.7402557118768109,1.8521036293311026,-1.8742365467845274,0.0,558.7797795068692,4963.241345815602,558.7962274274513,4960.64904089714,558.772217555117,4964.375302128171,558.7860165384889,4962.501116379276,1,1,1
77,24,7.699065923690796,82.83524262223828,-0.7911364399138733,1.8537390302856274,-1.872727929301995,0.0,559.6208047696308,4963.299047898649,559.636999046102,4960.654225781093,559.6141181582911,4964.380620177421,559.6276946254885,4962.5079414605225,1,1,1
78,24,7.799052953720093,83.66598663506127,-0.842598250090634,1.8555841282879462,-1.8710398496641958,0.0,560.451107814106,4963.357446809129,560.4677735598785,4960.659319713409,560.4450200377885,4964.385872144393,560.4584142973442,4962.514880238253,1,1,1
79,24,7.899044990539551,84.48676893139131,-0.8917018175096967,1.8576979765475399,-1.8691275909290233,0.0,561.2710167451231,4963.413646177632,561.2875513263004,4960.66430257151,561.2649232150386,4964.3910549318125,561.2791712106889,4962.5219816465205,1,1,1
80,24,7.9990289211273184,85.2975897329289,-0.9405303033080423,1.8599944198433174,-1.8670618734195974,0.0,562.0811055458992,4963.469660198021,562.098331740666,4960.669196024858,562.0748275874404,4964.396172131581,562.0899659454482,4962.529171630967,1,1,1
81,24,8.099019050598145,86.10044111438413,-0.986638620938892,1.8625125629917663,-1.8648072063469934,0.0,562.8839220868618,4963.52309155195,562.9011145756505,4960.673998826537,562.8787326964596,4964.401247006939,562.8927903718941,4962.5364927875835,1,1,1
82,24,8.199005842208862,86.8964604105125,-1.0333605605239884,1.865275986969654,-1.8623542764796424,0.0,563.6788571470864,4963.577276930284,563.6958998852009,4960.678701624607,563.6736389197363,4964.40625674194,563.6887817261753,4962.543964029573,1,1,1
83,24,8.299028873443604,87.68370943599221,-1.0783818698660221,1.8681868477775934,-1.859779457763088,0.0,564.4654102328361,4963.629823603756,564.4826875797398,4960.683318867348,564.460546131906,4964.41120898416,564.4760022563514,4962.551493753343,1,1,1
84,24,8.3990478515625,88.4599682034983,-1.1232241816586488,1.8713196838318513,-1.857029532060203,0.0,565.2415184140816,4963.682288100018,565.2584786253999,4960.6878057545255,565.2364547314413,4964.416077522915,565.2522317621095,4962.559115011649,1,1,1
85,24,8.499062061309813,89.22723522146232,-1.1638751469566102,1.8745618828646162,-1.8541978957550904,0.0,566.0078492033452,4963.73056831323,566.0252723385663,4960.692198273517,566.0033644565015,4964.420879129136,566.01946917151,4962.566751173795,1,1,1
86,24,8.599048852920532,89.9835122138554,-1.2067408920052187,1.8779666331092024,-1.8512478226158644,0.0,566.7632657165527,4963.781095867965,566.7810693938719,4960.696460202025,566.759275587782,4964.425594024155,566.775716085738,4962.574419205082,1,1,1
87,24,8.699069023132324,90.72879946703833,-1.246047655125307,1.881454210205996,-1.8482463254239336,0.0,567.507889180431,4963.8280354215285,567.5248699402324,4960.700606286588,567.5041880984694,4964.430226567769,567.5209731207455,4962.582056461293,1,1,1
88,24,8.799051046371462,91.46309688177354,-1.2847790712271698,1.8850574775619617,-1.8451643387877206,0.0,568.2422282271981,4963.874394639546,568.2596733029925,4960.704629195444,568.2391019181267,4964.43477522376,568.2552400772221,4962.58968146003,1,1,1
89,24,8.899116039276123,92.18790327099515,-1.3221033618467566,1.888717389304788,-1.8420633891765115,0.0,568.9658914368467,4963.919285917676,568.98297999383,4960.708542943471,568.9625171746304,4964.439238278736,568.9800159858139,4962.597258007031,1,1,1
90,24,8.999142885208132,92.90072092395835,-1.3579335380800757,1.8924676805679426,-1.8389143089736026,0.0,569.6781574905872,4963.962633284156,569.6952900766563,4960.71231268037,569.6749338872628,4964.443606213474,569.6928031416263,4962.604778726868,1,1,1
91,24,9.099164962768556,93.60105052242314,-1.392199833385282,1.8962285123207685,-1.8357725135480336,0.0,570.3782645419042,4964.004317247684,570.3951037395418,4960.715969030986,570.3758520404094,4964.447887949285,570.3931024817272,4962.612196487255,1,1,1
92,24,9.199189901351929,94.28939157614724,-1.424863026095364,1.9000301274451188,-1.8326321886759074,0.0,571.0658737466325,4964.044295645016,571.0829209827463,4960.719487831331,571.0637718675679,4964.452064634877,571.0814134967513,4962.619517360756,1,1,1
93,24,9.299248933792112,94.96474510988348,-1.457597266643619,1.9038449829352668,-1.8295117090020674,0.0,571.7408324645472,4964.0842261273165,571.757742030255,4960.722870920157,571.7386933556184,4964.456138363283,571.7567373461649,4962.626715638,1,1,1
94,24,9.39928102493286,95.62561261642074,-1.4859523857195036,1.9076291875680418,-1.8264356795442884,0.0,572.4017505818707,4964.119630287874,572.4185670407512,4960.726133241564,572.3996165811411,4964.460109554311,572.4175756714476,4962.633762171531,1,1,1
95,24,9.499343872070312,96.27149460045584,-1.5153561783917517,1.9114025500985026,-1.8234064518952537,0.0,573.0474158471134,4964.155915428391,573.0638965350164,4960.729241367518,573.0455417152845,4964.463962574209,573.063429053399,4962.640643860449,1,1,1
96,24,9.599366903305055,96.89989350672919,-1.5416536177150904,1.9151335603639272,-1.820451817895881,0.0,573.6754316461095,4964.188887725994,573.6912311397898,4960.732187530985,573.6734691007399,4964.467680530253,573.6918001329433,4962.647321006824,1,1,1
97,24,9.699389934539797,97.5093107410081,-1.5667013514424504,1.9187792805833424,-1.81757970465947,0.0,574.2850587992722,4964.220399155713,574.301070590962,4960.735001579208,574.2833986770884,4964.471273480033,574.3011903764283,4962.653780856052,1,1,1
98,24,9.799414873123167,98.1012449012333,-1.590611570252792,1.9223575691123962,-1.8147985088446001,0.0,574.8761083623652,4964.250550928614,574.8919152935202,4960.737672894795,574.8748305102796,4964.474736663637,574.8930983798062,4962.660030099851,1,1,1
99,24,9.899447917938232,98.67319840327603,-1.6130305170315633,1.9258419252193144,-1.8121169030298718,0.0,575.4482248604812,4964.278976757381,575.4637652850082,4960.740192237611,575.4472646806546,4964.478063600398,575.4650267308779,4962.666033749701,1,1,1
100,24,9.999510049819945,99.22367267667084,-1.6335133198576892,1.9292208560119732,-1.809555187353516,0.0,575.9983932469169,4964.305197286129,576.0136213137724,4960.742553338056,575.9972015728741,4964.481236201653,576.0154769534914,4962.671773301635,1,1,1
101,24,10.099495887756348,99.75066960621713,-1.652367911960652,1.932469072536797,-1.8071160638924646,0.0,576.5256716305688,4964.329512792513,576.5404835896288,4960.744762007002,576.5246411669219,4964.484258378175,576.5424510193219,4962.677230078027,1,1,1
102,24,10.199522018432615,100.25319012826208,-1.6698154544993804,1.9355797736786444,-1.8048121805809862,0.0,577.0278652677432,4964.352122300797,577.042352604497,4960.74681621799,577.0270837334143,4964.487117997051,577.0449499165861,4962.68239424903,1,1,1
103,24,10.299582958221436,100.73273279171704,-1.6852754078431629,1.9385554678831942,-1.8026351152218276,0.0,577.5072352136423,4964.372470069146,577.5212278085452,4960.748730059726,577.5065290316609,4964.489828624647,577.5244721307882,4962.687282812795,1,1,1
104,24,10.39961290359497,101.18729947686082,-1.699177269982031,1.9413748299375913,-1.8005912178468746,0.0,577.9622218979537,4964.390972630353,577.9761094324483,4960.750505743128,577.9614772178378,4964.4923841535365,577.9790196192961,4962.69187839183,1,1,1
105,24,10.499640941619871,101.61788922077474,-1.7119786976412767,1.9440518860244325,-1.7986807139765706,0.0,578.3925573801471,4964.4080846531815,578.4064976013389,4960.752141276651,578.3919282919345,4964.494784686762,578.4095913879569,4962.69619070093,1,1,1
106,24,10.599673032760618,102.02999676541887,-1.7229671559054351,1.946611157981271,-1.7968755820013835,0.0,578.8047145165698,4964.4231611305295,578.8183907170901,4960.753669146817,578.8043814949748,4964.497069817602,578.8216819402231,4962.700277522486,1,1,1
107,24,10.699695825576784,102.42761827056121,-1.7321004749971605,1.949078135021601,-1.7951565598726358,0.0,579.2024758732857,4964.436203573814,579.2157877170048,4960.75510969099,579.2023364169752,4964.499261213103,579.2192872397416,4962.704184684355,1,1,1
108,24,10.799718856811523,102.81425038987324,-1.7418025077371633,1.9514763739258258,-1.7935090653527148,0.0,579.5890520813944,4964.449670429906,579.6016878072473,4960.756477623236,579.588792709707,4964.5013768819545,579.6059037845899,4962.707949443049,1,1,1
109,24,10.899744033813477,103.19688645906942,-1.75028417226983,1.9538402350873634,-1.7918986802176347,0.0,579.9719096279415,4964.461846530247,579.9845887792848,4960.757804949816,579.9717494640668,4964.503461377451,579.9885246238158,4962.711641220688,1,1,1
110,24,10.999763011932371,103.57402793781975,-1.7566482921874087,1.9561714569577107,-1.7903427804728653,0.0,580.3487249435663,4964.471800960047,580.3609915746009,4960.759068311032,580.3487069845464,4964.505496813299,580.3656513470678,4962.715234217988,1,1,1
