scenerio_id,scenario_id_num,time,object_id,object_type,is_sdc,speed,LeaderSpeed,speedDiff,spacing,lane_deviation,Leader_lane_deviation,acceleration,Dis_TO_av,Leader_Dis_TO_av,laneID,position_num
6ad115c66d5240ab,505,2.200051069259644,3321,Vehicle,1,17.940130307789644,17.948795662943176,-0.008665355153532,54.67079528893587,0.11378290289435,0.1837857984401952,-0.1787515455414184,0.0,56.063493401877615,0,0
6ad115c66d5240ab,505,2.300049066543579,3321,Vehicle,1,17.919719701317426,17.660305050859236,0.25941465045819,54.6445256587883,0.1189636243213286,0.1950079712174909,-0.2041101524690672,0.0,56.03755193683179,0,0
6ad115c66d5240ab,505,2.400049924850464,3321,Vehicle,1,17.920428220752488,17.19268780207294,0.7277404186795486,54.57236083380069,0.1210405341664082,0.2105084468220674,0.0070851335384977,0.0,55.96477789496382,0,0
6ad115c66d5240ab,505,2.500054121017456,3321,Vehicle,1,17.927822503876442,17.464197765043274,0.4636247388331682,54.52613909267071,0.1193414060668261,0.2151364288727684,0.0739397286050559,0.0,55.9184154210805,0,0
6ad115c66d5240ab,505,2.6000540256500244,3321,Vehicle,1,17.932920558562405,17.505232082590787,0.4276884759716175,54.48341164005845,0.116019316398557,0.2233843300275407,0.050980595478547,0.0,55.87564657348335,0,0
6ad115c66d5240ab,505,2.7000551223754883,3321,Vehicle,1,17.933689225716765,17.50345237093355,0.4302368547832138,54.440686856097024,0.1102635710842843,0.2301469241099032,0.0076865872428145,0.0,55.83262288800504,0,0
6ad115c66d5240ab,505,2.800018072128296,3321,Vehicle,1,17.93063721528718,17.43298591369982,0.4976513015873607,54.39147229813777,0.1044193999786456,0.2418099459635594,-0.0305314162610418,0.0,55.78285775784629,0,0
6ad115c66d5240ab,505,2.8999760150909424,3321,Vehicle,1,17.938753470419773,17.393367611933474,0.5453858584862985,54.3382673174328,0.0971654008314732,0.2449403864346709,0.0811967002525078,0.0,55.72831917199765,0,0
6ad115c66d5240ab,505,2.9999399185180664,3321,Vehicle,1,17.95184658835272,17.166696210125274,0.7851503782274456,54.261125141813096,0.088962623640993,0.2528170116274628,0.1309784580639967,0.0,55.64980413417491,0,0
6ad115c66d5240ab,505,3.0998990535736084,3321,Vehicle,1,17.964276334353595,17.71274565331802,0.2515306810355753,54.23686673830653,0.0831839940105029,0.2614295445959338,0.124348274862219,0.0,55.624651066071365,0,0
6ad115c66d5240ab,505,3.199871063232422,3321,Vehicle,1,17.972897320720087,17.399368364247653,0.5735289564724333,54.180690295558826,0.0765706081804606,0.2702025843293398,0.0862340008559706,0.0,55.56729817042412,0,0
6ad115c66d5240ab,505,3.299870014190674,3321,Vehicle,1,17.977873216664108,17.252307423327853,0.7255657933362549,54.10805869883812,0.0730697697815467,0.271260223017819,0.0497594814379453,0.0,55.49474159109049,0,0
6ad115c66d5240ab,505,3.399841070175172,3321,Vehicle,1,17.975244374626556,17.13489410479299,0.8403502698335643,54.02445344180656,0.0705966464606585,0.2807121122586342,-0.0262960315029565,0.0,55.41070656410713,0,0
6ad115c66d5240ab,505,3.4998369216918945,3321,Vehicle,1,17.963512977087102,17.475901257382027,0.4876117197050753,53.97476410422659,0.0699370166302965,0.2822191660428394,-0.117318842347087,0.0,55.36194539213662,0,0
6ad115c66d5240ab,505,3.59987211227417,3321,Vehicle,1,17.959124730723055,17.235825842003848,0.7232988887192064,53.90262330250975,0.0696597595145924,0.2792559813380819,-0.043867026578399,0.0,55.28961550326471,0,0
6ad115c66d5240ab,505,3.699871063232422,3321,Vehicle,1,17.955538991496283,17.04936554267992,0.9061734488163644,53.81103186254544,0.0703656866932662,0.2840199891953952,-0.0358577684307115,0.0,55.19899815838306,0,0
6ad115c66d5240ab,505,3.799875020980835,3321,Vehicle,1,17.93540493986927,17.18337340017441,0.7520315396948583,53.73439649834621,0.0712785327955294,0.2675317838091209,-0.2013325480343828,0.0,55.123795004413566,0,0
6ad115c66d5240ab,505,3.8999099731445312,3321,Vehicle,1,17.920815798797733,16.95297680696088,0.9678389918368532,53.6367980701578,0.073186179635917,0.2593015397544495,-0.1458404363273525,0.0,55.0270111052299,0,0
6ad115c66d5240ab,505,3.999951124191284,3321,Vehicle,1,17.922912481290034,17.086656731712132,0.8362557495779015,53.55319678452721,0.0736532313440092,0.2601068720125257,0.0209582004041964,0.0,54.9433855302721,0,0
6ad115c66d5240ab,505,4.099955081939696,3321,Vehicle,1,17.91051390944585,16.769732126973956,1.140781782471894,53.43724627022517,0.0732744704212318,0.2479993563975545,-0.1239808115932696,0.0,54.8293073520249,0,0
6ad115c66d5240ab,505,4.1999900341033936,3321,Vehicle,1,17.90325688663064,17.037287812619773,0.8659690740108665,53.350663598789005,0.070864381845659,0.2470662494118433,-0.0725448721495991,0.0,54.74271044462383,0,0
6ad115c66d5240ab,505,4.300029039382936,3321,Vehicle,1,17.91357792393939,16.651579728413598,1.2619981955257913,53.22425082585462,0.0678382503083593,0.2435369985750737,0.103170131289379,0.0,54.61651062507126,0,0
6ad115c66d5240ab,505,4.4000680446624765,3321,Vehicle,1,17.9247663112403,17.054797953110587,0.8699683581297144,53.13717926369183,0.0628650323640633,0.2415947515145014,0.1118402494071992,0.0,54.52951378925827,0,0
6ad115c66d5240ab,505,4.500103950500488,3321,Vehicle,1,17.933122883894605,16.71008253306885,1.2230403508257552,53.01426115349554,0.0568013555180568,0.2392530204286773,0.0835357323383002,0.0,54.40720975417571,0,0
6ad115c66d5240ab,505,4.600142002105713,3321,Vehicle,1,17.92770381829645,16.59962010590848,1.3280837123879718,52.87989032944114,0.0504738225615715,0.2112381165848771,-0.05417004341051,0.0,54.27440138293693,0,0
6ad115c66d5240ab,505,4.7001800537109375,3321,Vehicle,1,17.923960376743427,16.646129622277307,1.2778307544661196,52.75198734723785,0.0430846213628296,0.2028720589843693,-0.0374201765523792,0.0,54.1466183074903,0,0
6ad115c66d5240ab,505,4.800174951553345,3321,Vehicle,1,17.921118394662304,16.633115544415237,1.2880028502470675,52.62308847679842,0.0371260689323771,0.2019921644266744,-0.028421270909219,0.0,54.01781802246559,0,0
6ad115c66d5240ab,505,4.900179147720337,3321,Vehicle,1,17.9174736380152,16.502349881705285,1.4151237563099135,52.48124124864979,0.0314886858871441,0.2011142477564703,-0.0364460371344737,0.0,53.8763056468346,0,0
6ad115c66d5240ab,505,5.000178098678589,3321,Vehicle,1,17.907353054005586,16.377585494969512,1.529767559036074,52.327542627394855,0.0259940658633524,0.188038252547218,-0.1012069017987797,0.0,53.72332889093099,0,0
6ad115c66d5240ab,505,5.100180149078369,3321,Vehicle,1,17.89286945177887,16.658961154272074,1.2339082975067974,52.2034614332245,0.0214106650206137,0.1879036037812364,-0.1448330526105571,0.0,53.599938061180325,0,0
6ad115c66d5240ab,505,5.200178146362305,3321,Vehicle,1,17.88795765221238,16.552435680946495,1.3355219712658837,52.069920157605495,0.0150898417807005,0.1787484611729119,-0.0491189793786197,0.0,53.46638586405373,0,0
6ad115c66d5240ab,505,5.300180912017822,3321,Vehicle,1,17.895277528313645,16.322943584576247,1.572333943737398,51.913474310346345,0.0091468332833736,0.1667659535783442,0.0731967366430837,0.0,53.30915246968,0,0
6ad115c66d5240ab,505,5.400176048278809,3321,Vehicle,1,17.907871844882195,15.978609166176357,1.92926267870584,51.72067596373441,0.0020550769605537,0.1647350937335926,0.125949291530321,0.0,53.1162262018094,0,0
6ad115c66d5240ab,505,5.500131130218506,3321,Vehicle,1,17.9135701207697,16.42463312661059,1.4889369941591075,51.573190534400126,0.006192004879905,0.1589683964163087,0.0570083659272219,0.0,52.96733250239348,0,0
6ad115c66d5240ab,505,5.600127935409546,3321,Vehicle,1,17.910809432504987,16.164172893647773,1.7466365388572136,51.39781765737109,0.0167553312637739,0.1616511795184134,-0.0276077646624522,0.0,52.79266884850777,0,0
6ad115c66d5240ab,505,5.700084924697876,3321,Vehicle,1,17.897855502746467,16.218236041447085,1.6796194612993816,51.229917376301096,0.0270368306713226,0.1606240785630686,-0.1295950373330497,0.0,52.62470690237785,0,0
6ad115c66d5240ab,505,5.800090074539185,3321,Vehicle,1,17.878726247648828,16.070407427751743,1.8083188198970848,51.04807637654263,0.0374436855646745,0.1572471069236473,-0.191282700220873,0.0,52.44387502038813,0,0
6ad115c66d5240ab,505,5.900051116943359,3321,Vehicle,1,17.84729991756217,15.90616601004188,1.9411339075202907,50.852795177407714,0.0466080422853973,0.1525148822669019,-0.3143857780072948,0.0,52.2497616296361,0,0
6ad115c66d5240ab,505,6.0000159740448,3321,Vehicle,1,17.81378127465186,15.827691135315892,1.9860901393359656,50.65303934933591,0.05605495702954,0.1463796174235643,-0.3353042647407456,0.0,52.0511526157025,0,0
6ad115c66d5240ab,505,6.100012063980103,3321,Vehicle,1,17.783881723069392,16.05413729474349,1.7297444283259011,50.47868296706916,0.0625198708785501,0.1403594355566912,-0.2990072071999554,0.0,51.87817817286992,0,0
6ad115c66d5240ab,505,6.200012922286987,3321,Vehicle,1,17.753410591518488,16.104196660716386,1.6492139308021017,50.31279678605536,0.0689134084861706,0.1477607013868855,-0.3047087001732537,0.0,51.7132567797897,0,0
6ad115c66d5240ab,505,6.30000901222229,3321,Vehicle,1,17.715299915677075,15.557144839945328,2.158155075731747,50.09413281852128,0.0736721624630407,0.1535947724635881,-0.3811216605176996,0.0,51.49744127221653,0,0
6ad115c66d5240ab,505,6.400043964385986,3321,Vehicle,1,17.67812092291702,16.178053640779655,1.5000672821373655,49.94220109508542,0.0795572968727754,0.1580934572765315,-0.3716600243803593,0.0,51.34743454400278,0,0
6ad115c66d5240ab,505,6.500046968460082,3321,Vehicle,1,17.652526833373308,15.483410756164286,2.169116077209022,49.724048808859,0.0851357897262676,0.1501451228664526,-0.2559332070139534,0.0,51.13052293628188,0,0
6ad115c66d5240ab,505,6.600085020065308,3321,Vehicle,1,17.641120178022852,15.992100538013617,1.6490196400092376,49.558681180094936,0.0915662185482373,0.1536454968758895,-0.1140231658596185,0.0,50.96562097228095,0,0
6ad115c66d5240ab,505,6.700092077255249,3321,Vehicle,1,17.634715192854248,15.732781795620827,1.901933397233421,49.36742131287121,0.0996753968042088,0.1395503336722271,-0.0640453318853235,0.0,50.77542763255761,0,0
6ad115c66d5240ab,505,6.800091028213501,3321,Vehicle,1,17.611539545602984,15.318192389766178,2.293347155836805,49.1363284887372,0.104737089676602,0.1377461336117516,-0.2317589037602983,0.0,50.54609291697393,0,0
6ad115c66d5240ab,505,6.900097131729126,3321,Vehicle,1,17.57683764107278,15.77583421003446,1.8010034310383176,48.95419205011388,0.1114845379831261,0.1389015690100344,-0.346997866233071,0.0,50.36599257387011,0,0
6ad115c66d5240ab,505,7.000138998031616,3321,Vehicle,1,17.557275405657958,15.549333419347274,2.0079419863106835,48.75324104832363,0.1169624557883556,0.1392839549888769,-0.195540488575768,0.0,50.16519837523902,0,0
6ad115c66d5240ab,505,7.10014009475708,3321,Vehicle,1,17.554894024870137,15.706245257072933,1.8486487677972043,48.56734377657048,0.1209609384883315,0.1342346505154615,-0.0238135467090106,0.0,49.9803334984593,0,0
6ad115c66d5240ab,505,7.2001049518585205,3321,Vehicle,1,17.533524347243596,15.55264486900059,1.980879478243006,48.368420126567926,0.1244122915752031,0.1339341561932303,-0.213771901908016,0.0,49.78224555063501,0,0
6ad115c66d5240ab,505,7.300148010253906,3321,Vehicle,1,17.507346707197428,15.5574839094618,1.9498627977356264,48.17196770104071,0.126027264075889,0.1372920564345799,-0.261663732257261,0.0,49.58725927086144,0,0
6ad115c66d5240ab,505,7.400146007537843,3321,Vehicle,1,17.486661115206598,15.21914209608803,2.267519019118568,47.94346615184816,0.1265448043204049,0.1418248535583953,-0.2068600627280051,0.0,49.36050736894958,0,0
6ad115c66d5240ab,505,7.50014591217041,3321,Vehicle,1,17.46477910903053,15.259099120995314,2.2056799880352163,47.722267310021685,0.1268532257133832,0.1336264948197073,-0.2188202704439477,0.0,49.13993937014608,0,0
6ad115c66d5240ab,505,7.600144147872925,3321,Vehicle,1,17.44514853076625,15.682774996852816,1.7623735339134343,47.54500420271516,0.1266569405722318,0.1387882175904406,-0.1963092461218956,0.0,48.96370201675472,0,0
6ad115c66d5240ab,505,7.700144052505492,3321,Vehicle,1,17.423260545028032,15.201243371487806,2.2220171735402268,47.321736154707786,0.1262859640897646,0.1354687374644009,-0.2188800661224764,0.0,48.74150029940071,0,0
6ad115c66d5240ab,505,7.8001389503479,3321,Vehicle,1,17.40249882178441,15.265512495787911,2.1369863259964976,47.10716490720284,0.1252567074556116,0.1273043970802144,-0.2076278259351184,0.0,48.52780166680108,0,0
6ad115c66d5240ab,505,7.900144100189209,3321,Vehicle,1,17.381878690152543,14.9605853211109,2.421293369041644,46.86411454039287,0.1245569255655817,0.1265660544487958,-0.2061906978249238,0.0,48.2856723298969,0,0
6ad115c66d5240ab,505,8.000107049942018,3321,Vehicle,1,17.35170958409341,15.289345311403384,2.0623642726900258,46.6492232779533,0.1257478702562738,0.0137883976730507,-0.3018028793040776,0.0,48.07943590262793,0,0
6ad115c66d5240ab,505,8.100110054016112,3321,Vehicle,1,17.315721811424964,15.132885453693795,2.1828363577311687,46.44547839923667,0.1260997907009035,0.1367980339221664,-0.3598669160156939,0.0,47.86115226685482,0,0
6ad115c66d5240ab,505,8.200071096420286,3321,Vehicle,1,17.274727507526656,15.163002390314109,2.1117251172125493,46.23306218809154,0.1259619456378322,0.131958752490494,-0.4101028051764311,0.0,47.64997975513357,0,0
6ad115c66d5240ab,505,8.300037145614624,3321,Vehicle,1,17.220430408405026,14.978867697672364,2.2415627107326603,46.00600066763043,0.1261689762401737,0.1322890709986918,-0.5431553968495292,0.0,47.42582348406029,0,0
6ad115c66d5240ab,505,8.399999141693115,3321,Vehicle,1,17.170550713285046,15.046048786503782,2.124501926781264,45.79233028698698,0.1260636149849056,0.1112428212519856,-0.4989865856701578,0.0,47.21337329138217,0,0
6ad115c66d5240ab,505,8.499967098236084,3321,Vehicle,1,17.131337258674872,14.771989984470329,2.359347274204543,45.55448636562253,0.1254211264000301,0.1124125728192619,-0.3922602398431415,0.0,46.977438563961705,0,0
6ad115c66d5240ab,505,8.599967002868652,3321,Vehicle,1,17.086083574135287,15.137400174953669,1.9486833991816184,45.35766400586446,0.1243981503914828,0.1093087004121685,-0.4525372769690261,0.0,46.78257022404353,0,0
6ad115c66d5240ab,505,8.699965953826903,3321,Vehicle,1,17.02412218548363,14.87808934806185,2.14603283742178,45.139153721497706,0.1212425604699887,0.1168676066399294,-0.6196203865931137,0.0,46.56796694030135,0,0
6ad115c66d5240ab,505,8.799932956695557,3321,Vehicle,1,16.960314123092367,14.657987612716346,2.3023265103760213,44.90638363568248,0.119307606102922,0.1145326848911698,-0.6382912417120683,0.0,46.33773428926376,0,0
6ad115c66d5240ab,505,8.899940967559814,3321,Vehicle,1,16.909305463647822,14.94682632883898,1.9624791348088413,44.70772955746818,0.1161347246894445,0.1227752486831089,-0.5100457353738979,0.0,46.14148637578288,0,0
6ad115c66d5240ab,505,8.999933004379274,3321,Vehicle,1,16.858905853367194,14.78737748920402,2.071528364163173,44.498256140525655,0.1128006101449247,0.1259404981186029,-0.5040362401220724,0.0,45.93433353936655,0,0
6ad115c66d5240ab,505,9.09989094734192,3321,Vehicle,1,16.803887104614372,14.567863371015765,2.236023733598607,44.2725311456952,0.1097906681979531,0.1372371863314077,-0.5504189774431639,0.0,45.710731166006696,0,0
6ad115c66d5240ab,505,9.199896097183226,3321,Vehicle,1,16.740717652113926,14.61303894486534,2.1276787072485863,44.05623015314811,0.1078433466092238,0.1304084244740302,-0.6316619954141145,0.0,45.497963295281856,0,0
6ad115c66d5240ab,505,9.299932956695557,3321,Vehicle,1,16.669807679476527,14.816077501012456,1.8537301784640725,43.86615193443632,0.1054699850492188,0.1400516753057361,-0.7088384519773725,0.0,45.31259027743546,0,0
6ad115c66d5240ab,505,9.39992904663086,3321,Vehicle,1,16.59757162286384,14.565073508326936,2.032498114536903,43.659846761978464,0.1040045711235885,0.1483572658388606,-0.7223888119967955,0.0,45.10934046598175,0,0
6ad115c66d5240ab,505,9.4999680519104,3321,Vehicle,1,16.533823736378956,14.466376316023933,2.067447420355025,43.44977895110242,0.1017475889184358,0.1469731751826072,-0.6372303113845549,0.0,44.90259572394624,0,0
6ad115c66d5240ab,505,9.599961042404177,3321,Vehicle,1,16.470425940529598,14.584576911710728,1.8858490288188712,43.25753037574661,0.0985991436142614,0.1518781659779827,-0.6340224003332284,0.0,44.71401082106436,0,0
6ad115c66d5240ab,505,9.699965000152588,3321,Vehicle,1,16.396683638795633,14.508707114575772,1.8879765242198605,43.06530996072557,0.0959752661774177,0.1543236553051883,-0.7373938331468992,0.0,44.52521316864239,0,0
6ad115c66d5240ab,505,9.79996395111084,3321,Vehicle,1,16.326025775370056,14.35586194713084,1.9701638282392155,42.86468269521136,0.0926779693248364,0.160899384043691,-0.7065860466383852,0.0,44.32819678581847,0,0
6ad115c66d5240ab,505,9.899960041046144,3321,Vehicle,1,16.252222445737587,14.312483821364175,1.93973862437341,42.66673491569768,0.0885460414309699,0.1632219704604039,-0.7380621550324419,0.0,44.134222923381145,0,0
6ad115c66d5240ab,505,9.999969959259031,3321,Vehicle,1,16.17342445701071,14.173619519396878,1.999804937613833,42.462500058899984,0.0842210334387915,0.158649046455061,-0.787901741496685,0.0,43.93424242961976,0,0
6ad115c66d5240ab,505,10.099975109100342,3321,Vehicle,1,16.097071682579287,14.278225643198164,1.8188460393811232,42.27683324272338,0.0793883154724097,0.166582363340762,-0.7634884258718612,0.0,43.752357825681656,0,0
6ad115c66d5240ab,505,10.199976921081545,3321,Vehicle,1,16.013602563379578,14.296174947478974,1.717427615900604,42.100342433550814,0.0723045120739488,0.1787829104757279,-0.8346760678236838,0.0,43.5806150640916,0,0
6ad115c66d5240ab,505,10.30002212524414,3321,Vehicle,1,15.938605845447777,13.864902791680873,2.0737030537669043,41.88932390354714,0.0664116186671322,0.1774716140055829,-0.7496283161151037,0.0,43.37324475871493,0,0
6ad115c66d5240ab,505,10.400022983551024,3321,Vehicle,1,15.874284777317664,14.086395495438143,1.7878892818795205,41.70734066899817,0.0594074164784669,0.1862442510456795,-0.6432051606269797,0.0,43.19445583052696,0,0
6ad115c66d5240ab,505,10.50002098083496,3321,Vehicle,1,15.798456569890542,13.974827752049858,1.823628817840684,41.52099967347562,0.0532344284602537,0.1860513379752465,-0.7582972608122667,0.0,43.0120929487429,0,0
6ad115c66d5240ab,505,10.600062131881712,3321,Vehicle,1,15.71673309464341,13.922058055163356,1.7946750394800546,41.33676659678558,0.0453760059024446,0.2054818018360789,-0.8168985901506006,0.0,42.8326254447949,0,0
6ad115c66d5240ab,505,10.700061082839968,3321,Vehicle,1,15.636696013503366,13.750916394262653,1.8857796192407128,41.14423094841558,0.0373716467296097,0.1982775527092206,-0.8003792077124335,0.0,42.644047482870825,0,0
6ad115c66d5240ab,505,10.800100088119509,3321,Vehicle,1,15.561070713598024,13.80872562148539,1.7523450921126342,40.96428844816627,0.0283568667673717,0.2017376692963588,-0.7559581354694445,0.0,42.46881297365957,0,0
6ad115c66d5240ab,505,10.90014100074768,3321,Vehicle,1,15.488579548046058,13.853154889799926,1.6354246582461318,40.782548650271714,0.0148687347943443,0.2037394439318722,-0.7246151963986863,0.0,42.30527050783493,0,0
6ad115c66d5240ab,505,11.000179052352903,3321,Vehicle,1,15.414749088236018,13.625279564925837,1.7894695233101832,40.61294023183502,0.0125696945395061,0.2020597412415117,-0.7380237682096559,0.0,42.12632355550392,0,0
6ad115c66d5240ab,505,11.10018014907837,3321,Vehicle,1,15.339945026737778,13.680424826825275,1.659520199912503,40.44173849330743,0.0013979534681254,0.2115286929541535,-0.7480324111204485,0.0,41.96037153551268,0,0
6ad115c66d5240ab,505,11.200180053710938,3321,Vehicle,1,15.262481168801903,13.382003624032546,1.8804775447693576,40.25095455721828,0.001900506157816,0.2263011588887828,-0.7746393181123729,0.0,41.77232378103575,0,0
6ad115c66d5240ab,505,11.300182104110718,3321,Vehicle,1,15.1986988193023,13.333623631180629,1.8650751881216736,40.06187297482697,0.0079665739876878,0.2326472298752507,-0.6378104173326637,0.0,41.58581626222357,0,0
6ad115c66d5240ab,505,11.400179147720335,3321,Vehicle,1,15.143602032375645,13.31173665822744,1.8318653741482065,39.87524945636535,0.0143759308346962,0.2367420451091132,-0.5509841585092231,0.0,41.40262972480875,0,0
6ad115c66d5240ab,505,11.500188112258911,3321,Vehicle,1,15.07201761022924,13.187007108964323,1.885010501264917,39.68264418556369,0.0189281276726537,0.2428785283310164,-0.7157800550848835,0.0,41.21412867468226,0,0
6ad115c66d5240ab,505,11.600150108337402,3321,Vehicle,1,14.97505904019674,13.310214883046337,1.6648441571504031,39.51083585347504,0.0257784304693816,0.2554519199747129,-0.9699543210038272,0.0,41.04764425896721,0,0
6ad115c66d5240ab,505,11.700154066085815,3321,Vehicle,1,14.895740071064743,13.051460068628533,1.8442800024362107,39.32374261753664,0.029224788996769,0.2626442182549177,-0.793158300109913,0.0,40.863216258723575,0,0
6ad115c66d5240ab,505,11.80011796951294,3321,Vehicle,1,14.846982727213248,13.085328059452443,1.7616546677608032,39.14575669350079,0.0339988446849361,0.2622460695994437,-0.4877494993684417,0.0,40.68705079194751,0,0
6ad115c66d5240ab,505,11.900121927261353,3321,Vehicle,1,14.78429449704055,12.696891191333972,2.0874033057065766,38.93278765213464,0.0379365748877426,0.2658377843499318,-0.6268574922845477,0.0,40.47831046137685,0,0
6ad115c66d5240ab,505,12.000126123428345,3321,Vehicle,1,14.715422358064949,12.758202070302328,1.9572202877626184,38.73363406129109,0.0410514408140498,0.2689077931439257,-0.6886924910690451,0.0,40.28258843260059,0,0
6ad115c66d5240ab,505,12.100090980529783,3321,Vehicle,1,14.638983539483323,12.626733154746974,2.0122503847363493,38.52858056566751,0.0444527732121105,0.2747733891691051,-0.7646569084179056,0.0,40.08136339412695,0,0
6ad115c66d5240ab,505,12.200096130371096,3321,Vehicle,1,14.563536402656084,12.574305846767968,1.9892305558881187,38.32600734918015,0.0452372124641252,0.2825854474705376,-0.7544325161950202,0.0,39.88244033853815,0,0
6ad115c66d5240ab,505,12.300101041793823,3321,Vehicle,1,14.496298801386828,12.442051093788418,2.0542477075984102,38.11704038717637,0.0477061648733088,0.2876174595708414,-0.6723429910860802,0.0,39.67701556777831,0,0
6ad115c66d5240ab,505,12.400104999542236,3321,Vehicle,1,14.42270241094362,12.359333496560582,2.0633689143830374,37.90692206944539,0.0467299168317402,0.292196953282108,-0.7359347779850671,0.0,39.470678676340015,0,0
6ad115c66d5240ab,505,12.500148057937622,3321,Vehicle,1,14.350249488180449,12.254381162854486,2.0958683253259607,37.69301310340933,0.0461971227643189,0.2913629914629044,-0.724217391243958,0.0,39.26109184380744,0,0
